date,video_count,dict_sentiment_avg,sentimentr_score_avg,finbert_score_avg,ollama_score_avg,simple_sentiment_index,sentiment_std,total_views,total_likes,duration_weighted_sentiment,view_weighted_sentiment,like_weighted_sentiment,weighted_sentiment_index,simple_sentiment_7day,weighted_sentiment_7day
2023-01-24,1,-0.562043795620438,NA,NA,NA,-0.562043795620438,NA,77178,210,-0.562043795620438,-0.562043795620438,-0.562043795620438,-0.562043795620438,NA,NA
2023-01-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-26,1,-0.493975903614458,NA,NA,NA,-0.493975903614458,NA,112440,279,-0.493975903614458,-0.493975903614458,-0.493975903614458,-0.4939759036144579,NA,NA
2023-01-27,1,-0.428070175438596,NA,NA,NA,-0.428070175438596,NA,37195,119,-0.428070175438596,-0.428070175438596,-0.428070175438596,-0.428070175438596,NA,NA
2023-01-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-30,1,-0.574675324675325,NA,NA,NA,-0.574675324675325,NA,59780,173,-0.574675324675325,-0.574675324675325,-0.574675324675325,-0.574675324675325,NA,NA
2023-01-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-01,2,-0.452545501881612,NA,NA,NA,-0.452545501881612,0.08108523715057223,106233,258,-0.45092343905193755,-0.45181800399884514,-0.4535453349075974,-0.4521796461710888,NA,NA
2023-02-01,2,-0.452545501881612,NA,NA,NA,-0.452545501881612,0.08108523715057223,106233,258,-0.45092343905193755,-0.45181800399884514,-0.4535453349075974,-0.4521796461710888,NA,NA
2023-02-02,1,-0.533333333333333,NA,NA,NA,-0.533333333333333,NA,92012,238,-0.533333333333333,-0.533333333333333,-0.533333333333333,-0.533333333333333,NA,NA
2023-02-03,1,-0.479204339963834,NA,NA,NA,-0.479204339963834,NA,82916,253,-0.47920433996383394,-0.479204339963834,-0.47920433996383394,-0.47920433996383405,NA,NA
2023-02-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-06,1,-0.476014760147601,NA,NA,NA,-0.476014760147601,NA,67855,170,-0.476014760147601,-0.476014760147601,-0.476014760147601,-0.47601476014760097,NA,NA
2023-02-07,1,-0.484407484407484,NA,NA,NA,-0.484407484407484,NA,89243,234,-0.484407484407484,-0.484407484407484,-0.484407484407484,-0.484407484407484,NA,NA
2023-02-08,1,-0.316326530612245,NA,NA,NA,-0.316326530612245,NA,102866,264,-0.316326530612245,-0.316326530612245,-0.316326530612245,-0.316326530612245,NA,NA
2023-02-09,1,-0.458015267175573,NA,NA,NA,-0.458015267175573,NA,36106,210,-0.458015267175573,-0.458015267175573,-0.458015267175573,-0.458015267175573,NA,NA
2023-02-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-11,1,-0.368686868686869,NA,NA,NA,-0.368686868686869,NA,52735,170,-0.36868686868686906,-0.368686868686869,-0.368686868686869,-0.368686868686869,NA,NA
2023-02-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-14,1,-0.385281385281385,NA,NA,NA,-0.385281385281385,NA,30705,105,-0.385281385281385,-0.385281385281385,-0.385281385281385,-0.385281385281385,NA,NA
2023-02-15,1,-0.554327808471455,NA,NA,NA,-0.554327808471455,NA,49635,150,-0.554327808471455,-0.554327808471455,-0.554327808471455,-0.554327808471455,NA,NA
2023-02-16,1,-0.46058091286307,NA,NA,NA,-0.46058091286307,NA,41435,123,-0.46058091286307007,-0.46058091286307007,-0.46058091286307,-0.46058091286307,NA,NA
2023-02-17,1,-0.512087912087912,NA,NA,NA,-0.512087912087912,NA,59445,180,-0.512087912087912,-0.512087912087912,-0.512087912087912,-0.512087912087912,NA,NA
2023-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-21,1,-0.54639175257732,NA,NA,NA,-0.54639175257732,NA,42255,143,-0.54639175257732,-0.54639175257732,-0.54639175257732,-0.54639175257732,NA,NA
2023-02-22,1,-0.385593220338983,NA,NA,NA,-0.385593220338983,NA,46980,187,-0.385593220338983,-0.385593220338983,-0.385593220338983,-0.385593220338983,NA,NA
2023-02-23,1,-0.540650406504065,NA,NA,NA,-0.540650406504065,NA,38860,145,-0.540650406504065,-0.540650406504065,-0.540650406504065,-0.540650406504065,NA,NA
2023-02-24,1,-0.413636363636364,NA,NA,NA,-0.413636363636364,NA,46483,154,-0.413636363636364,-0.413636363636364,-0.413636363636364,-0.413636363636364,NA,NA
2023-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-27,1,-0.515418502202643,NA,NA,NA,-0.515418502202643,NA,46992,126,-0.515418502202643,-0.515418502202643,-0.515418502202643,-0.515418502202643,NA,NA
2023-02-28,1,-0.420935412026726,NA,NA,NA,-0.420935412026726,NA,45306,157,-0.4209354120267261,-0.4209354120267261,-0.420935412026726,-0.420935412026726,NA,NA
2023-03-01,1,-0.525150905432596,NA,NA,NA,-0.525150905432596,NA,48611,127,-0.525150905432596,-0.525150905432596,-0.525150905432596,-0.525150905432596,NA,NA
2023-03-02,1,-0.523613963039014,NA,NA,NA,-0.523613963039014,NA,83999,203,-0.523613963039014,-0.523613963039014,-0.523613963039014,-0.523613963039014,NA,NA
2023-03-03,1,-0.466417910447761,NA,NA,NA,-0.466417910447761,NA,103490,254,-0.466417910447761,-0.466417910447761,-0.46641791044776093,-0.46641791044776104,NA,NA
2023-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-03-06,1,-0.38034188034188,NA,NA,NA,-0.38034188034188,NA,47696,140,-0.38034188034187993,-0.38034188034188,-0.38034188034188,-0.38034188034188,NA,NA
2023-03-07,1,-0.49126213592233,NA,NA,NA,-0.49126213592233,NA,67943,148,-0.49126213592233,-0.49126213592233,-0.49126213592233,-0.49126213592233,NA,NA
2023-03-08,1,-0.433460076045627,NA,NA,NA,-0.433460076045627,NA,107696,190,-0.433460076045627,-0.433460076045627,-0.43346007604562703,-0.4334600760456269,NA,NA
2023-03-09,1,-0.51858407079646,NA,NA,NA,-0.51858407079646,NA,38345,103,-0.51858407079646,-0.51858407079646,-0.51858407079646,-0.51858407079646,NA,NA
2023-03-10,1,-0.574774774774775,NA,NA,NA,-0.574774774774775,NA,141769,493,-0.574774774774775,-0.5747747747747749,-0.574774774774775,-0.574774774774775,NA,NA
2023-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-03-13,1,-0.573236889692586,NA,NA,NA,-0.573236889692586,NA,177923,462,-0.573236889692586,-0.573236889692586,-0.573236889692586,-0.573236889692586,NA,NA
2023-03-14,1,-0.450236966824645,NA,NA,NA,-0.450236966824645,NA,82628,227,-0.450236966824645,-0.450236966824645,-0.450236966824645,-0.450236966824645,NA,NA
2023-03-15,1,-0.723021582733813,NA,NA,NA,-0.723021582733813,NA,85736,362,-0.723021582733813,-0.723021582733813,-0.723021582733813,-0.723021582733813,NA,NA
2023-03-16,2,-0.547935050338379,NA,NA,NA,-0.547935050338379,0.016706638443989705,119044,590,-0.5478636059651404,-0.5473589358014072,-0.5467448452937497,-0.5472059152478445,NA,NA
2023-03-16,2,-0.547935050338379,NA,NA,NA,-0.547935050338379,0.016706638443989705,119044,590,-0.5478636059651404,-0.5473589358014072,-0.5467448452937497,-0.5472059152478445,NA,NA
2023-03-17,1,-0.523584905660377,NA,NA,NA,-0.523584905660377,NA,103515,333,-0.523584905660377,-0.523584905660377,-0.523584905660377,-0.523584905660377,NA,NA
2023-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-03-20,2,-0.674938504773587,NA,NA,NA,-0.674938504773587,0.014653659873495687,137287,662,-0.6717880984361415,-0.674777915923861,-0.6746836673332315,-0.6739608454906466,NA,NA
2023-03-20,2,-0.674938504773587,NA,NA,NA,-0.674938504773587,0.014653659873495687,137287,662,-0.6717880984361415,-0.674777915923861,-0.6746836673332315,-0.6739608454906466,NA,NA
2023-03-21,1,-0.50499001996008,NA,NA,NA,-0.50499001996008,NA,238742,343,-0.50499001996008,-0.50499001996008,-0.50499001996008,-0.50499001996008,NA,NA
2023-03-22,1,-0.427184466019417,NA,NA,NA,-0.427184466019417,NA,186220,304,-0.42718446601941706,-0.427184466019417,-0.427184466019417,-0.427184466019417,NA,NA
2023-03-23,1,-0.56390977443609,NA,NA,NA,-0.56390977443609,NA,63841,178,-0.56390977443609,-0.56390977443609,-0.56390977443609,-0.56390977443609,NA,NA
2023-03-24,1,-0.596452328159645,NA,NA,NA,-0.596452328159645,NA,61937,242,-0.596452328159645,-0.596452328159645,-0.596452328159645,-0.596452328159645,NA,NA
2023-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-03-27,1,-0.510112359550562,NA,NA,NA,-0.510112359550562,NA,61786,200,-0.510112359550562,-0.510112359550562,-0.510112359550562,-0.510112359550562,NA,NA
2023-03-28,1,-0.619266055045872,NA,NA,NA,-0.619266055045872,NA,44847,205,-0.619266055045872,-0.619266055045872,-0.619266055045872,-0.619266055045872,NA,NA
2023-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-03-31,1,-0.501222493887531,NA,NA,NA,-0.501222493887531,NA,34325,181,-0.501222493887531,-0.501222493887531,-0.501222493887531,-0.501222493887531,NA,NA
2023-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-04-03,1,-0.573934837092732,NA,NA,NA,-0.573934837092732,NA,24802,145,-0.573934837092732,-0.573934837092732,-0.573934837092732,-0.573934837092732,NA,NA
2023-04-04,1,-0.560185185185185,NA,NA,NA,-0.560185185185185,NA,24973,124,-0.560185185185185,-0.560185185185185,-0.560185185185185,-0.560185185185185,NA,NA
2023-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-04-06,1,-0.607339449541284,NA,NA,NA,-0.607339449541284,NA,54710,165,-0.607339449541284,-0.607339449541284,-0.607339449541284,-0.607339449541284,NA,NA
2023-04-07,1,-0.584187408491947,NA,NA,NA,-0.584187408491947,NA,33895,158,-0.584187408491947,-0.584187408491947,-0.584187408491947,-0.584187408491947,NA,NA
2023-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-04-10,1,-0.53030303030303,NA,NA,NA,-0.53030303030303,NA,25194,149,-0.53030303030303,-0.53030303030303,-0.53030303030303,-0.53030303030303,NA,NA
2023-04-11,1,-0.537444933920705,NA,NA,NA,-0.537444933920705,NA,132687,273,-0.537444933920705,-0.537444933920705,-0.537444933920705,-0.537444933920705,NA,NA
2023-04-12,1,-0.558897243107769,NA,NA,NA,-0.558897243107769,NA,46941,129,-0.558897243107769,-0.558897243107769,-0.558897243107769,-0.558897243107769,NA,NA
2023-04-13,2,-0.526850521351461,NA,NA,NA,-0.526850521351461,0.055011089070976994,25981,176,-0.5267103069283608,-0.5271570105948434,-0.5291597941247824,-0.5277673134885087,NA,NA
2023-04-13,2,-0.526850521351461,NA,NA,NA,-0.526850521351461,0.055011089070976994,25981,176,-0.5267103069283608,-0.5271570105948434,-0.5291597941247824,-0.5277673134885087,NA,NA
2023-04-14,1,-0.434285714285714,NA,NA,NA,-0.434285714285714,NA,6689,59,-0.434285714285714,-0.434285714285714,-0.434285714285714,-0.434285714285714,NA,NA
2023-04-15,1,-0.563549160671463,NA,NA,NA,-0.563549160671463,NA,19457,138,-0.563549160671463,-0.563549160671463,-0.563549160671463,-0.563549160671463,-0.5254544464273718,-0.5257163870379569
2023-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-04-21,1,-0.564356435643564,NA,NA,NA,-0.564356435643564,NA,37763,121,-0.564356435643564,-0.564356435643564,-0.564356435643564,-0.564356435643564,NA,NA
2023-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-04-24,1,-0.425837320574163,NA,NA,NA,-0.425837320574163,NA,43054,130,-0.425837320574163,-0.425837320574163,-0.425837320574163,-0.425837320574163,NA,NA
2023-04-25,1,-0.395626242544732,NA,NA,NA,-0.395626242544732,NA,25891,118,-0.395626242544732,-0.395626242544732,-0.395626242544732,-0.39562624254473205,NA,NA
2023-04-26,1,-0.495652173913044,NA,NA,NA,-0.495652173913044,NA,48362,130,-0.49565217391304395,-0.495652173913044,-0.49565217391304395,-0.495652173913044,NA,NA
2023-04-27,1,-0.454545454545455,NA,NA,NA,-0.454545454545455,NA,70195,200,-0.454545454545455,-0.454545454545455,-0.454545454545455,-0.454545454545455,NA,NA
2023-04-28,1,-0.581176470588235,NA,NA,NA,-0.581176470588235,NA,34974,128,-0.581176470588235,-0.581176470588235,-0.581176470588235,-0.581176470588235,NA,NA
2023-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-05-01,1,-0.541176470588235,NA,NA,NA,-0.541176470588235,NA,21952,113,-0.541176470588235,-0.541176470588235,-0.541176470588235,-0.541176470588235,NA,NA
2023-05-02,1,-0.482233502538071,NA,NA,NA,-0.482233502538071,NA,42493,162,-0.482233502538071,-0.482233502538071,-0.48223350253807096,-0.48223350253807096,NA,NA
2023-05-03,1,-0.535353535353535,NA,NA,NA,-0.535353535353535,NA,58782,121,-0.535353535353535,-0.535353535353535,-0.535353535353535,-0.535353535353535,NA,NA
2023-05-04,2,-0.59478021978022,NA,NA,NA,-0.59478021978022,0.004856502618039615,88996,297,-0.5947232838265875,-0.5945884938242455,-0.5945677420423334,-0.5946089693830289,NA,NA
2023-05-04,2,-0.59478021978022,NA,NA,NA,-0.59478021978022,0.004856502618039615,88996,297,-0.5947232838265875,-0.5945884938242455,-0.5945677420423334,-0.5946089693830289,NA,NA
2023-05-05,1,-0.484018264840183,NA,NA,NA,-0.484018264840183,NA,39764,155,-0.484018264840183,-0.484018264840183,-0.48401826484018307,-0.484018264840183,NA,NA
2023-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-05-08,1,-0.473913043478261,NA,NA,NA,-0.473913043478261,NA,64277,197,-0.473913043478261,-0.473913043478261,-0.47391304347826096,-0.473913043478261,NA,NA
2023-05-09,1,-0.540041067761807,NA,NA,NA,-0.540041067761807,NA,44769,208,-0.540041067761807,-0.540041067761807,-0.540041067761807,-0.540041067761807,NA,NA
2023-05-10,1,-0.441241685144124,NA,NA,NA,-0.441241685144124,NA,80704,177,-0.44124168514412393,-0.441241685144124,-0.441241685144124,-0.441241685144124,NA,NA
2023-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-05-12,1,-0.543340380549683,NA,NA,NA,-0.543340380549683,NA,45020,155,-0.543340380549683,-0.543340380549683,-0.543340380549683,-0.543340380549683,NA,NA
2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-05-15,1,-0.456953642384106,NA,NA,NA,-0.456953642384106,NA,278403,734,-0.4569536423841061,-0.456953642384106,-0.456953642384106,-0.456953642384106,NA,NA
2023-05-16,1,-0.525423728813559,NA,NA,NA,-0.525423728813559,NA,24592,123,-0.525423728813559,-0.525423728813559,-0.525423728813559,-0.525423728813559,NA,NA
2023-05-17,1,-0.363855421686747,NA,NA,NA,-0.363855421686747,NA,68529,205,-0.363855421686747,-0.363855421686747,-0.363855421686747,-0.363855421686747,NA,NA
2023-05-18,1,-0.467625899280576,NA,NA,NA,-0.467625899280576,NA,26854,111,-0.467625899280576,-0.467625899280576,-0.467625899280576,-0.467625899280576,NA,NA
2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-05-23,2,-0.4145339783079065,NA,NA,NA,-0.4145339783079065,0.0444761696963299,225903,719,-0.41479338488388046,-0.4187731216797361,-0.42192765852752073,-0.41898993024604153,NA,NA
2023-05-23,2,-0.4145339783079065,NA,NA,NA,-0.4145339783079065,0.0444761696963299,225903,719,-0.41479338488388046,-0.4187731216797361,-0.42192765852752073,-0.41898993024604153,NA,NA
2023-05-24,1,-0.595959595959596,NA,NA,NA,-0.595959595959596,NA,28039,158,-0.595959595959596,-0.595959595959596,-0.595959595959596,-0.595959595959596,NA,NA
2023-05-25,1,-0.442105263157895,NA,NA,NA,-0.442105263157895,NA,35908,158,-0.44210526315789506,-0.44210526315789495,-0.442105263157895,-0.442105263157895,NA,NA
2023-05-26,1,-0.374749498997996,NA,NA,NA,-0.374749498997996,NA,29306,126,-0.374749498997996,-0.374749498997996,-0.374749498997996,-0.374749498997996,NA,NA
2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-05-30,1,-0.248,NA,NA,NA,-0.248,NA,32811,143,-0.248,-0.248,-0.24800000000000003,-0.248,NA,NA
2023-05-31,1,-0.429643527204503,NA,NA,NA,-0.429643527204503,NA,44663,152,-0.429643527204503,-0.429643527204503,-0.429643527204503,-0.42964352720450305,NA,NA
2023-06-01,1,-0.511343804537522,NA,NA,NA,-0.511343804537522,NA,66867,175,-0.511343804537522,-0.511343804537522,-0.511343804537522,-0.511343804537522,NA,NA
2023-06-02,1,-0.575471698113208,NA,NA,NA,-0.575471698113208,NA,72830,217,-0.575471698113208,-0.575471698113208,-0.575471698113208,-0.575471698113208,NA,NA
2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-06-05,1,-0.409756097560976,NA,NA,NA,-0.409756097560976,NA,30728,148,-0.409756097560976,-0.409756097560976,-0.409756097560976,-0.409756097560976,NA,NA
2023-06-06,1,-0.511278195488722,NA,NA,NA,-0.511278195488722,NA,39278,153,-0.511278195488722,-0.511278195488722,-0.511278195488722,-0.511278195488722,NA,NA
2023-06-07,1,-0.435684647302905,NA,NA,NA,-0.435684647302905,NA,35342,140,-0.43568464730290496,-0.435684647302905,-0.435684647302905,-0.43568464730290496,NA,NA
2023-06-08,1,-0.565,NA,NA,NA,-0.565,NA,34657,114,-0.565,-0.565,-0.565,-0.565,NA,NA
2023-06-09,1,-0.447619047619048,NA,NA,NA,-0.447619047619048,NA,51278,178,-0.4476190476190481,-0.447619047619048,-0.44761904761904797,-0.4476190476190481,NA,NA
2023-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-06-12,1,-0.447653429602888,NA,NA,NA,-0.447653429602888,NA,35384,163,-0.447653429602888,-0.447653429602888,-0.44765342960288806,-0.44765342960288806,NA,NA
2023-06-13,1,-0.481675392670157,NA,NA,NA,-0.481675392670157,NA,24630,126,-0.4816753926701571,-0.481675392670157,-0.48167539267015697,-0.48167539267015697,NA,NA
2023-06-14,1,-0.534117647058823,NA,NA,NA,-0.534117647058823,NA,36322,129,-0.534117647058823,-0.534117647058823,-0.534117647058823,-0.534117647058823,NA,NA
2023-06-15,2,-0.5314233509477615,NA,NA,NA,-0.5314233509477615,0.07485252397527771,85820,250,-0.5457785721472039,-0.5293877973191793,-0.5258388413650075,-0.5330118363799546,NA,NA
2023-06-15,2,-0.5314233509477615,NA,NA,NA,-0.5314233509477615,0.07485252397527771,85820,250,-0.5457785721472039,-0.5293877973191793,-0.5258388413650075,-0.5330118363799546,NA,NA
2023-06-16,1,-0.437710437710438,NA,NA,NA,-0.437710437710438,NA,76870,228,-0.43771043771043805,-0.437710437710438,-0.437710437710438,-0.437710437710438,NA,NA
2023-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-06-20,1,-0.47752808988764,NA,NA,NA,-0.47752808988764,NA,30026,144,-0.47752808988764,-0.47752808988764,-0.47752808988763995,-0.47752808988764,NA,NA
2023-06-21,1,-0.512295081967213,NA,NA,NA,-0.512295081967213,NA,33692,147,-0.512295081967213,-0.512295081967213,-0.512295081967213,-0.512295081967213,NA,NA
2023-06-22,1,-0.4739336492891,NA,NA,NA,-0.4739336492891,NA,36813,131,-0.4739336492891,-0.4739336492891,-0.47393364928910003,-0.4739336492891,NA,NA
2023-06-23,1,-0.583783783783784,NA,NA,NA,-0.583783783783784,NA,74609,715,-0.583783783783784,-0.583783783783784,-0.583783783783784,-0.583783783783784,NA,NA
2023-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-06-26,1,-0.526315789473684,NA,NA,NA,-0.526315789473684,NA,29317,137,-0.526315789473684,-0.526315789473684,-0.526315789473684,-0.526315789473684,NA,NA
2023-06-27,1,-0.414179104477612,NA,NA,NA,-0.414179104477612,NA,29213,146,-0.414179104477612,-0.414179104477612,-0.414179104477612,-0.41417910447761197,NA,NA
2023-06-28,1,-0.478615071283096,NA,NA,NA,-0.478615071283096,NA,72590,259,-0.478615071283096,-0.478615071283096,-0.47861507128309594,-0.47861507128309594,NA,NA
2023-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-06-30,1,-0.465,NA,NA,NA,-0.465,NA,35348,139,-0.465,-0.4650000000000001,-0.465,-0.465,NA,NA
2023-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-07-03,1,-0.422727272727273,NA,NA,NA,-0.422727272727273,NA,68632,240,-0.42272727272727306,-0.422727272727273,-0.422727272727273,-0.422727272727273,NA,NA
2023-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-07-05,1,-0.457700650759219,NA,NA,NA,-0.457700650759219,NA,32472,163,-0.457700650759219,-0.45770065075921895,-0.45770065075921906,-0.457700650759219,NA,NA
2023-07-06,1,-0.433242506811989,NA,NA,NA,-0.433242506811989,NA,24579,133,-0.43324250681198906,-0.43324250681198895,-0.433242506811989,-0.433242506811989,NA,NA
2023-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-07-11,1,-0.41972920696325,NA,NA,NA,-0.41972920696325,NA,28411,135,-0.41972920696325,-0.41972920696325,-0.41972920696325,-0.41972920696325,NA,NA
2023-07-12,1,-0.295833333333333,NA,NA,NA,-0.295833333333333,NA,21875,108,-0.295833333333333,-0.295833333333333,-0.295833333333333,-0.295833333333333,NA,NA
2023-07-13,1,-0.47029702970297,NA,NA,NA,-0.47029702970297,NA,35731,253,-0.47029702970297,-0.47029702970297,-0.47029702970297,-0.47029702970297005,NA,NA
2023-07-14,1,-0.20954907161803701,NA,NA,NA,-0.20954907161803701,NA,55054,231,-0.20954907161803701,-0.20954907161803704,-0.20954907161803701,-0.20954907161803701,NA,NA
2023-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-07-17,1,-0.351851851851852,NA,NA,NA,-0.351851851851852,NA,27970,144,-0.351851851851852,-0.351851851851852,-0.351851851851852,-0.351851851851852,NA,NA
2023-07-18,1,-0.333333333333333,NA,NA,NA,-0.333333333333333,NA,48668,165,-0.333333333333333,-0.333333333333333,-0.333333333333333,-0.333333333333333,NA,NA
2023-07-19,1,-0.362186788154898,NA,NA,NA,-0.362186788154898,NA,40493,137,-0.3621867881548981,-0.362186788154898,-0.362186788154898,-0.362186788154898,NA,NA
2023-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-07-21,1,-0.259259259259259,NA,NA,NA,-0.259259259259259,NA,45028,161,-0.259259259259259,-0.259259259259259,-0.259259259259259,-0.259259259259259,NA,NA
2023-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
